id,name,slug,short_description,description,founded_year,contact_email,website_url,logo_url_circle,logo_url_square,created_by,updated_by,created_at,updated_at,entity_type,status,verified,trusted_seller
4bcfa857-b242-41a7-a67f-38879772b395,IRCTC Subagency Authorization,irctc-subagency-authorization,Authorized IRCTC subagency for railway ticketing and tour operations.,"An authorized IRCTC sub-agent offering hassle-free railway ticket booking, tour packages, and transportation services.",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
d45394e6-ef00-4927-a611-db808e09f64a,Iris Florets,iris-florets,"Preschool focuses on nurturing and stimulating young children, emphasizing academics, creativity, character building, and holistic development.","Iris Florets Preschool focuses on nurturing and stimulating young children, emphasizing academics, creativity, character building, and holistic development. It aims to establish an exemplary pre-school chain by harnessing children's creativity, thinking capabilities, independence, and leadership. The brand is committed to continuous evaluation, innovation, and high standards for learning, safety, and hygiene. It has received over 100 National & International Awards, including being ranked 'No.1 Franchise Model Preschool' for five out of the last six years by Times Preschools Rankings, and 'Asia's Greatest Brand 2017'.",1950.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
d606ac04-95ec-469a-8fce-1bc8aa070951,ISMCC,ismcc,"First franchisee where no space is required, and such a course which parents desire. Only place where child can achieve success","First franchisee where no space is required, and such a course which parents desire. Only place where child can achieve success",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
f536a6f7-a39a-426d-8e0e-10a067b859b9,ismtest,ismtest,Education Franchise in Accounts and Tax Related.,Education Franchise in Accounts and Tax Related,,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
77e459d0-0690-4a80-afc6-86265f45f51e,ISO Certifcation Services In Bangalore,iso-certifcation-services-in-bangalore,B2BCert is a trusted global consulting and certification service provider specializing in ISO certification solutions for businesses across various industries.,"B2BCert is a trusted global consulting and certification service provider specializing in ISO certification solutions for businesses across various industries. With a strong focus on quality, compliance, and operational excellence, B2BCert helps organizations implement internationally recognized ISO standards that enhance credibility, efficiency, and customer confidence. Its team of experienced consultants provides end-to-end support for ISO certification services, including gap analysis, documentation, implementation guidance, internal audits, and certification assistance. B2BCert offers expert consulting for a wide range of standards such as ISO 9001 (Quality Management), ISO 27001 (Information Security), ISO 14001 (Environmental Management), ISO 22000 (Food Safety), ISO 45001 (Occupational Health and Safety), and many others.",2015.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
467feecc-efae-44fa-bd8c-f63656861b07,ITC,itc,"The best place to buy, sell and trade Bitcoin (BTC), Ethereum (ETH), Litecoin(LTC), Ripple(XRP), Bitoin Cash (BCH) and other cryptocurrencies at best price in India powered by...","The best place to buy, sell and trade Bitcoin (BTC), Ethereum (ETH), Litecoin(LTC), Ripple(XRP), Bitoin Cash (BCH) and other cryptocurrencies at best price in India powered by Blockchain technology",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
892deab2-2df3-4670-934b-dab9b16c7b8b,ITEM Secure Pvt. Ltd.,item-secure-pvt-ltd,Integrated Termite Elimination Method is a revolutionary concept for antitermite treatment.,"Integrated Termite Elimination Method is a revolutionary concept for antitermite treatment. Once an intelligent network of pipes is laid during construction, it protects the building against temite for 50 Years. ITEM Secure (Integrated Termite Exclusion Method) is a cost-effective and revolutionary concept for Anti-termite treatment. This new system of treatment, successfully developed by ITEM Secure Pvt. Ltd. For the first time in India, has received global acclaim. Originating at Vadodara in 2001-2002, ITEM Secure Pvt. Ltd. Has emerged as one of the pioneers in pest control technologies and services in India. Touted as one of the best termite and pest control companies in India, the Brand has a pan-India network with branches/associates in Andhra Pradesh, Chattisgarh, Delhi, Gujarat, Madhya Pradesh, Maharashtra, Odisha, Punjab, Rajasthan, Tamil Nadu, Telangana and Uttar Pradesh. After serving thousands of clients across the country and providing tailor-made termite control solutions to patrons for industries and residences alike, ITEM Secure Pvt. Ltd. Is looking for expansion across India through the FOFO format of franchising. Reputed and recognized brand Unique concept with less competition Low initiation cost and operating cost State-of-the-art technology for increased customer satisfaction Long list of reputed clientele in commercial and residential segments",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
c5f1a4c2-1e09-4c96-a420-bf09f6a0c503,Itz Cash,itz-cash,ItzCash Card Ltd. A company in the financial services sector providing payment solutions over the web and mobile.,"ItzCash Card Ltd. A company in the financial services sector providing payment solutions over the web and mobile. As a financial control tool, ItzCash Card, Indias First ever Multi Purpose Prepaid Cash Card, uniquely provides Cash management control solutions in ManufacturerDistributorRetailer B2B relationship for efficient payment collection, dynamic inventory management etc thereby improving cash flows and minimizing complicities involved in reconciliation accounting. In a demand driven market place the card allows the retailer on a single SMS to topup his deposit limit instantaneously and capitalize on the increased demand. In B2C applications the card provides the most secure and safest mode of payment for transactions over the Internet Mobile by its unique use throw feature. Applications such as online train and airline ticket bookings, Energy and Telephone bill payment, online shopping mobile prepaid topups and post paid bill payments are currently enabled.",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
58c158cd-4f87-4139-b1de-256940ae0308,IVAR GROUP,ivar-group,IVAR Group delivers expert business and professional services.,"IVAR Group provides comprehensive business solutions, strategic consulting, and professional management services.",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
e7db9645-fbfb-4a9b-969c-6ffc85300761,Iventures Capital,iventures-capital,"Established in 2006, iVentures Capital is amongst one of the leading financial services company in India.","Established in 2006, iVentures Capital is amongst one of the leading financial services company in India. Iventures Capital've a powerful belief in nurturing investment culture, perspective and inculcating a really robust approach towards value investing forms the central part of any sound investment philosophy. The combination of its experts and specialists enables Iventures Capital to provide a comprehensive range of financial solutions customized to the need of individuals and institutions. IVentures through its group companies are member of NSE, BSE, MCX-SX, MCX, NCDEX, Depository Participant with CDSL.",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
3d10c021-e813-4c02-923d-333adc836188,iWash hub,iwash-hub,IWashhub is India&rsquo;s first chain of live laundry cafe Promoted by a range of Celebrities every month.,"IWashhub is India&rsquo;s first chain of live laundry cafe Promoted by a range of Celebrities every month. IWash hub has all the hygiene and cleaning service portfolio under one brand. Its three key factors of differentiation are being Ultra-Fast, Most Hygienic and Ultra Affordable. It provides one of the quality-based and expertise dry-cleaning services and laundry services at an affordable price range to its customers. Its delivery is efficient and fast-forward as it delivers the clothes only within 24 hours in order to match the demand of its customers and provide them the complete satisfaction. It provides marketing support to its franchisee. It provides all the necessary training, sale, as well as IT support to it's franchise.&nbsp; W provide its support in site selection, design, and launch.&nbsp; it provides Growth-Oriented Transparent Work Policies for efficient working. It provides an attractive ROI. It provides its complete support to the franchisee before and after settling up the business.&nbsp; For its expansion it is providing franchise opportunities in India, it humbly invite dedicated and passionate entrepreneurs to join hands with it.&nbsp;",2011.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
97c8b98e-a26d-49c3-8a51-4ffa43077a53,IWashhub,iwashhub,"Customers can easily connect with IWashhub and book variety of services through its Mobile apps, E-commerce website or its Customer care line.","Customers can easily connect with IWashhub and book variety of services through its Mobile apps, E-commerce website or its Customer care line. At iWASH hub IWashhub strives to blend-in the modern technology into the everyday life of every Indian with a pocket-friendly approach.",2016.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
e0e87c08-ef81-48f2-81ea-628a50037ea6,J. K. Consultancy,j-k-consultancy,"Welcome to J. K. Consultancy Forensic Bureau Forensic Experts in India Government Certified, Government Registered and an ISO 90012008 Certified organization J. K.","Welcome to J. K. Consultancy Forensic Bureau Forensic Experts in India Government Certified, Government Registered and an ISO 90012008 Certified organization J. K. Consultancy is the leading government registered, government certified and ISO 9001 2008 certified forensic experts in India. This forensic bureau is started by Shri Jagjit Kumar Kaushik, in the year 2003 who is a retired assistant commissioner of police cum director fingerprints bureau crime branch Delhi police. He has an experience of more than 40 years in various fields of investigation and security. Specialized service rendered by the agency. He has an experience of more than 40 years in various fields of investigation and security. J. K. Consultancy has a whole team of expert who can cater the forensic services in whole of India. J. K. Consultancy has office expert location at New Delhi, Hyderabad, Bangalore, Mumbai and Bangalore etc etc. J. K. Consultancy deal in customer cases with professionalism and J. K. Consultancy keep the secrecy while dealing in their cases. One of the only private",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
84196b02-243d-4d01-9dac-a48c3a038ae7,Jaffa,jaffa,Biryani franchise brand in the food category.,Jaffa is listed under the food and biryani franchise category. The source listing does not include further specific business details.,2013.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
444ba78a-80de-41b3-be3c-af8b7e606160,Jaggery Tales,jaggery-tales,Its core industry is to establish and set up a Food Processing Plant. While doing this Jaggery Tales got an idea that it can build a tea brand.,"Its core industry is to establish and set up a Food Processing Plant. While doing this Jaggery Tales got an idea that it can build a tea brand. Jaggery Tales decided to make Gulacha Chaha with a focus on people's health. While starting this brand, Jaggery Tales gave the priority to how to build a system, so it took the mission of spreading the business franchise concept around the world. The journey of Gulacha Chaha started on 20th July 2019 from Chinchwad and outlet in Pune. In addition to it and based on the responses of the customers more 25+ outlets were set up during the financial year. At present, the branches are located in Pimpri, Chinchwad, Pune, Thane, Nanded, Hingoli, Solapur, Mumbai, New Mumbai, etc. In the future, the brand will be launched not only in India, but Jaggery Tales's goal is to reach the entire world through a systematic approach. The main products that Jaggery Tales offers include jaggery tea with milk, jaggery black lemon tea, jaggery lemon ice tea, jaggery cold coffee, ragi/wheat jaggery coffee, jaggery cream roll, and jaggery tea maker with lemon flavour.",2019.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
61b25946-074b-45ca-9423-1818f099fb2d,JAGSAR Services,jagsar-services,Jagsar International is one of the best Online and Classroom CISSP CISA Training provider for Professional Certification Courses by industry experts.,Jagsar International is one of the best Online and Classroom CISSP CISA Training provider for Professional Certification Courses by industry experts.,,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
210d63e7-5247-4030-9110-6f9f51e9e505,Jai Anand,jai-anand,Manufacturer of cakes and snacks.,"Jai Anand is a snacks and cakes manufacturing company, recognized as one of the leading snack producers in its city.",2015.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
809da34b-95f5-4ff0-8784-5ed6625db24c,Jai Retail Services Pvt. Ltd.,jai-retail-services-pvt-ltd,JRSPL Referral is a unique Customer Referral Program of Jai Retail Services Pvt. Ltd. JRSPL Referral rewards customers with exclusive benefits and privileges.,"JRSPL Referral is a unique Customer Referral Program of Jai Retail Services Pvt. Ltd. JRSPL Referral rewards customers with exclusive benefits and privileges. JRSPL has been recognized as market leader with their noble approach to society, always customer centric approach, innovative product range and stablished brands. JRSPL Referral is the first of its kind program in the industry. JRSPL Referral member is also called as independant distributers.",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
9317be9f-53b5-4b12-ba41-a3df2308a4ef,Jail Chai Bar,jail-chai-bar,Its major attraction just might be its irresistible tea and its Jail touch to the cafe. So lose yourself in its captivity while indulging in its delightful treats!,Its major attraction just might be its irresistible tea and its Jail touch to the cafe. So lose yourself in its captivity while indulging in its delightful treats!,2017.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,master_franchise,live,False,False
19b0bd50-e8dc-4c7d-b4db-b18fda0ac22e,Jain Roots,jain-roots,Only Food Store Chain with 100% Solutions of Healthy Kitchen. All of its products have a concept behind their inception and thanks to its no compromise rigid quality control.,Only Food Store Chain with 100% Solutions of Healthy Kitchen. All of its products have a concept behind their inception and thanks to its no compromise rigid quality control. Its products always surpass any competitive product in the price range by a margin of miles.,2022.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,master_franchise,live,False,False
ee845faa-8b52-4363-bc0b-30ea5ff5fbf5,Jaipur Morni,jaipur-morni,"JAIPUR MORNI is a women&rsquo;s ethnic wear brand that represents the bold, confident and fearless Indian woman.","JAIPUR MORNI is a women&rsquo;s ethnic wear brand that represents the bold, confident and fearless Indian woman. Redefining ethnic fashion with its own modern touch, Jaipur Morni aims to provide high-quality styles at affordable prices. Jaipur Morni aims to maintain a smooth customer relation by supplying precisely checked garments with timely deliveries. Jaipur Morni's brand constantly strives to make Indo-western designs that are in sync with women of all shapes and sizes.",2016.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
f3833f32-fc8d-4ee9-ac05-7a04c5c06c52,JAIPUR RATAN KENDRA DEHRADUN,jaipur-ratan-kendra-dehradun,Jaipur Ratan Kendra is a premium and trusted destination dedicated exclusively to certified natural gemstones.,"Jaipur Ratan Kendra is a premium and trusted destination dedicated exclusively to certified natural gemstones. Unlike traditional jewellery stores, its focus is purely on authentic gemstones sourced from reputed mines and verified laboratories. With strong customer trust, transparent guidance, and years of experience in gemstone consultation, Jaipur Ratan Kendra has built a distinctive identity in the market. JAIPUR RATAN KENDRA DEHRADUN's franchise model offers entrepreneurs an opportunity to enter the high-value gemstone industry with an established brand, proven sales approach, and professional support system. Franchise partners receive brand credibility, product expertise, marketing guidance, and business training. By partnering with Jaipur Ratan Kendra, investors can confidently build a profitable showroom while representing a respected gemstone brand known for authenticity, trust, and customer satisfaction.",2012.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
0fa5f493-d64c-4a8e-9cab-e3d628b135ce,Jamboree,jamboree,Jamboree means a meeting place of lively people.,"Jamboree means a meeting place of lively people. An interaction that, over the years, has helped Jamboree achieve tremendous success and gain an enviable position as the pioneer in providing quality training for SATGREGMATTMTOEFLIELTS and helping students get admission in the right Universities abroad. Founded in 1993, Jamboree attempted to fill the information gap on education abroad. Back then, the only information available on education abroad was through friends and family living or studying abroad. Thus, only a small percentage of the interested students had access to this information. Now when &#39;Team Jamboree &#39; reflects on the past few years it sees thousands of its students on the thresholds of careers that would not have been possible without the right guidance. Why Strong brand promotions. Low invest and high returns. Education franchise business opportunities. Ongoing operational success. Franchise training programs.",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
12e776c6-ee80-4c1a-8d30-020603c47614,Jasmind Fintech India,jasmind-fintech-india,Jasmind is a venture of Data Management and Insurance Management.,"Jasmind is a venture of Data Management and Insurance Management. Jasmind enjoy the leading to Data Extraction Franchise of Leading IT Companies Insurance Business Partners in India. Along with its Claim Management with Market Insurer in General Insurance, Life Insurance Health Insurance Domain. Jasmind is the Leading Data Partner Company in India. Jasmind business operation in India late March 2009. Jasmind is India's no.1 Business to Business destination, catering to unique users spread across 240 cities in India. Services available on Phone, Web, WAP and SMS. Jasmind employs strong work force, has more than 1,00,000 Business Data.",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
9bf37622-e59c-4760-8635-33ac941ed453,Javinishka,javinishka,"Javinishka is a premium sustainable fashion brand founded by siblings Karan and Ishita Agarwal, redefining Indian fashion where comfort meets craftsmanship and style meets soul.","Javinishka is a premium sustainable fashion brand founded by siblings Karan and Ishita Agarwal, redefining Indian fashion where comfort meets craftsmanship and style meets soul. Javinishka creates timeless, versatile pieces that move through moods and seasons 'from resort to casual, party, and fusion wear. Every garment is handcrafted with care, rooted in sustainability and Indian artisanship with a global, minimalist edge. With a flagship store in Lucknow and strong online presence across Myntra, AJIO, Nykaa Fashion, and its website, Javinishka serves a fast-growing base of conscious, fashion-forward customers. Javinishka's brand stands out for premium quality, high margins, and emotional storytelling 'making it an exciting, scalable investment opportunity in the affordable-luxury fashion segment.",2021.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
e3933e0f-40bf-4f1c-ba14-6808e2fd2af7,JCM Bazar,jcm-bazar,Committed to providing advertisement and marketing services to small and medium enterprises in India to reach more interesting customers in their city with google and Facebook ads.,JCM Bazar is committed to providing advertisement and marketing services to small and medium enterprises in India to reach more interesting customers in their city with google and Facebook ads. JCM Bazar is a google ad and Facebook ads partner.,2018.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
2f3ec754-b9c2-4421-8ea0-2cd9d55bb57c,Jd Shopping Network,jd-shopping-network,JD Shopping Network is a healthcare products company that was incepted in the year 2015 in Madhya Pradesh with a view to becoming one of India&rsquo;s largest E-commerce...,"JD Shopping Network is a healthcare products company that was incepted in the year 2015 in Madhya Pradesh with a view to becoming one of India&rsquo;s largest E-commerce /teleshopping company. It is one of the best healthcare franchise businesses out there looking to expand.&nbsp;They have climbed their way&nbsp;from 1 product, 2 dealers, 10 employees, 12 telephone lines, 1 million worth media to 57 products, 128 dealers, 450 employees, an in-house call centre, and 50 million worth media along with a&nbsp;presence in more than 500 cities across Asia.",2015.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
ed46ea93-2a25-4066-8471-7c67c67eab60,Jdc Exp,jdc-exp,"Jdc Express is a web hosting company engage in web hosting, domain registration, web design and development,, logo and graphics design, web design and marketing training, software...","Jdc Express is a web hosting company engage in web hosting, domain registration, web design and development,, logo and graphics design, web design and marketing training, software development. Jdc Express Cargo Services Pvt. Ltd. Is corporate company registered under Indian companies Act. 1956, in the year 2000 and also engaged in internet ventures. Own and manage several web portals for Global business, International recruitment, Property, Expatriate, News, Model Management. Jdc Exp has own development centre in Kolkata having experienced and skilled, trained software web programmers. Jdc Exp has years of experience in its inhouse as well projects all over the world. Jdc Express has a vast and growing network offices all over the world. All its web server is located in USA, UK and managed by expert engineers 24x7x365 Jdc Express are in internet business since year 2001, and have vast experience in developing and managing internet ventures.",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
fa8a92c1-0be8-4b1c-8457-aa690123386f,Jetking,jetking,In a world of stiff competition Jetking Infotrain Ltd today is a reputable Hardware and Networking Institute that trains nontechnical students to be the IT professionals of tomorrow through some of the most indemand hardware and networking courses.,"In a world of stiff competition Jetking Infotrain Ltd today is a reputable Hardware and Networking Institute that trains nontechnical students to be the IT professionals of tomorrow through some of the most indemand hardware and networking courses. Various sectors such as IT, BPOs, Retail, Manufacturing, PSUs, Healthcare and many more require well trained professionals and thats where Jetkings wholesome courses provide students the edge. Jetkings hardware and networking courses are sought after due to them being the most relevant and compatible with industry requirements. With proactive initiatives and academic collaborations with Microsoft, Redhat Linux, HeathKit, and Prometric Jetkings certifications provide quality and are at par with international curricula. In addition to churning out brilliant hardware and networking talent of the country, Jetking places high emphasis on allround development of its students before they enter the market place. Jetking's Smartlab Plus is a unique t",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,master_franchise,live,False,False
6e81fac4-ac6f-4964-b18b-50c516c30615,Jewellery Design And Technology Institute Franchise,jewellery-design-and-technology-institute-franchise,"Jewellery Design and Training Institute JDTI, Noida is one of the first premier Jewellery designing institutes in India that has been serving the Jewellery Industry for 6 years by developing professionals in the field of not only Jewellery designing but also Jewellery Manufacturing, Gemology, Diamond Grading and Retailing.","Jewellery Design and Training Institute JDTI, Noida is one of the first premier Jewellery designing institutes in India that has been serving the Jewellery Industry for 6 years by developing professionals in the field of not only Jewellery designing but also Jewellery Manufacturing, Gemology, Diamond Grading and Retailing. Launched in 1999, JDTI is supported by the World Gold Council WGC and promoted by the IndoGerman Export Promotion Project IGEP implemented by the Gesellschaftfuer Technische Zusammenarbeit GTZ, a German agency for Technical Cooperation facilitating technology transfer from Germany for selected Indian companies. JDTI was conceptualized by its parent company Silver Smith India Ltd, which is a multidimensional jewellery solutions company. JDTI imparts a high level of education and training to its students, through wellexperienced academic staff, an infrastructure of International standards including stateoftheart workshops, wellequipped Gemology lab and CAD using the la",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
72555933-3b76-4ad3-bcf5-4ea806655e19,JewelMaze Pvt Ltd,jewelmaze-pvt-ltd,Jewelmaze.,"Jewelmaze. Com is India&rsquo;s initial and solely vertically integrated fashion jewellery marketplace, intending to be the nation&#39;s most distinguished and trustworthy E-commerce platform for top quality economical jewellery by connecting manufacturers, Re-sellers, exporters and designers using B2B as well as B2C business model. Jewel maze&rsquo;s product ranges from typical conventional to voguish Indian jewellery, bridal sets, bracelets, necklaces, bangles, hair accessories and many more. The brand has built cross class distribution channels through fashion and accessories businesses with franchisee, Direct sales, exhibition routes etc.",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
f2d01da9-1eb6-40bf-abe5-884dd6a4b490,JewelSouk by Gitanjali,jewelsouk-by-gitanjali,"Jewel souk is a multi category, multi brand stand alone store SIS lifestyle store, bringing together all the major jewellery brands under one roof.","Jewel souk is a multi category, multi brand stand alone store SIS lifestyle store, bringing together all the major jewellery brands under one roof. This concept strives to provide the customer with a ONE STOP DESTINATION of all their jewellery requirements. The Uniqueness of Jewel Souk is that it would also house non Gitanjali brands. Jewel Souk is a perfect place that will blend together National and International brands to provide a world class experience to the consumer. Its aim would be to delight every single consumer who walks into its store with its variety, designs, aesthetics, service and above all its quality.",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
e8d75551-b5ab-42da-a421-2ffd21919ce7,JGuard,jguard,"With over 12,000 happy clients served in just 5 years, J-GUARD is the best professional deep cleaning/housekeeping service company in Kerala providing all sorts of residential and...","With over 12,000 happy clients served in just 5 years, J-GUARD is the best professional deep cleaning/housekeeping service company in Kerala providing all sorts of residential and commercial cleaning services. The company, originally started as a sole proprietorship firm, is now a registered private limited company with DPIIT recognition as a startup. With a humble beginning in 2017, with just a single deep cleaning unit in Kochi, Kerala, JGuard now provide deep cleaning service across Kerala and in Chennai, TN. Franchising began in 2020 and JGuard already have 4 successful franchisees. Since the beginning, the company has continued to grow and evolve. JGuard has focused on continuous improvement in its services, introducing the latest tech and training Its team to the highest of standards.",2017.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
cb2c70d3-9162-4edd-a5bf-c14837dc133e,JIFSA,jifsa,"In the modern technically equipped ambience at JIFSA, Its team of experienced industry professionals works towards the recognising the hidden talents of its students and assists...","In the modern technically equipped ambience at JIFSA, Its team of experienced industry professionals works towards the recognising the hidden talents of its students and assists in exploring their innate abilities to ensure their overall development. Its vision is to have a world-class setup for fire and training industry with an aim to lead students twoards the way of having a innovative, creative and successful careers in the global society. JIFSA has been successful in setting the benchmark for its high level of training in the Gloabal Scenario.",1995.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
28a2aa35-ceeb-4fbc-a1d4-12ceacbf1d10,Jigsaw Abacus,jigsaw-abacus,Unit of Jigsaw Edu Solutions Pvt.,"Jigsaw Abacus is a unit of Jigsaw Edu Solutions Pvt. Ltd looking after the modern representation of the ancient art of image representation of numbers i.e. ABACUS. A globally accepted organization promoted by a group of educational professionals from IIT, FCA, MCAs. Ample experience in teaching and training. A complete educational solution company. Constant RD is going on by professors who are working on this project and towards improvement and a better understanding of this ancient art.",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
2dd75aab-eb64-4000-80e7-badc42e1e87c,Jina,jina,"Jina 92.5 Silver Jewellery brand, it believes that jewelry is not just an accessory; it&rsquo;s a form of self-expression and a way to cherish memories.","Jina 92.5 Silver Jewellery brand, it believes that jewelry is not just an accessory; it&rsquo;s a form of self-expression and a way to cherish memories.",2024.0,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
09ba138b-ffb3-4dfa-b746-0f41d40bc4e6,Jindal Architecture Ltd,jindal-architecture-ltd,Jindal Architecture Ltd.,"Jindal Architecture Ltd. Arc Making Stainless steel a part of everyone's life is what forms the core of JSL Limited corporate integration ethos and this spirit of innovation and excellence formed the foundation of it. Arc. Jindal Architecture signifies JSL Limited impassioned efforts to bring stainless steel closer to commonplace applications and arc offers technical aesthetic solutions for Architecture Building and Construction ABC industry arc the brand of Jindal Architecture essentially epitomizes the versatility and innovative possibilities that only Stainless Steel could justify. Jindal Architecture Ltd., arc offers stateoftheart architectural and design solutions in the spectacular medium of Stainless Steel. Deriving an unparalleled edge over existing industry players. Arc raises the bar equipped with JSL Limited strong fully integrated valuechain of raw materials to end user solutions to match With inherent ethos and leadership responsibility, JAL is an init",,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
c2d91b52-034b-49b9-b905-693c3165e5ec,JK enviro-serve,jk-enviro-serve,Environmental services have taken on a new urgency since the beginning of this decade.,Environmental services have taken on a new urgency since the beginning of this decade. There has been widespread recognition of the seriousness of the environmental problems at various levels and one consequence of this is the greater importance being attached to Environment.,,,,/coming-soon-crcl.png,/coming-soon-sqr.png,00000000-0000-0000-0000-000000000001,,2026-4-8 19:12,2026-4-8 19:12,franchise,live,False,False
